# fixed mirror figure, mode=median, layout=pf36000
# generated 2026-08-01 by scripts/build_fixed_shapes.py: 4876 timesteps over 365 days of 2026, day stride 1
# mean_cos weight = trapezoid daylight hours x cos(AOI); median = time-weighted component-wise median
heliostat,x_mm,y_mm,c3,c4,c5
483,-76643.33846374301,15465.7721351858,-8.724192807645147e-09,-8.550839091035366e-07,6.679234241233312e-09
484,-77710.2860025505,8631.50554695739,-8.368440715997151e-09,-8.547579200175868e-07,4.6420404016807466e-09
485,-78169.04518988829,1729.68572479621,-7.0421196392421815e-09,-8.529458941330554e-07,2.764902662261145e-09
486,-78016.02561310661,-5185.67123335607,-8.853681334527733e-09,-8.512742680459958e-07,4.1341211174337576e-09
487,-77252.42485786541,-12060.4432831144,-1.0445507963194364e-08,-8.500190808451396e-07,3.7885077154007624e-09
488,-75884.2191354027,-18840.826012029003,-1.2841476531349128e-08,-8.487452677878081e-07,1.479822551340134e-09
489,-73922.1165105785,-25473.7537320635,-1.5004000303091152e-08,-8.486711199873e-07,8.334926859058157e-10
490,-71381.4730967492,-31907.3147905527,-1.4861791662366378e-08,-8.487226264603658e-07,1.777288285207208e-09
491,-68282.1728733597,-38091.1578492696,-1.875298403938083e-08,-8.487737002901121e-07,1.0869403917218784e-08
492,-64648.47206684451,-43976.8859519154,-2.0475278560170055e-08,-8.488945018282657e-07,2.2171536888538815e-08
493,-60508.8093127684,-49518.435295921794,-1.9726592917970247e-08,-8.480819472516564e-07,3.246999703636118e-08
494,-55895.5830849439,-54672.4357441617,-2.1121281795017585e-08,-8.486711640292851e-07,4.286244510485009e-08
495,-50844.8981334473,-59398.5502550754,-2.2763526305751675e-08,-8.498515297677672e-07,5.146719773221909e-08
496,-45396.2829159958,-63659.79057471229,-2.389694774728819e-08,-8.505215090439842e-07,6.817487378303254e-08
497,-39592.3802341714,-67422.80671996789,-1.604445229553745e-08,-8.525105241197499e-07,8.51669470221379e-08
498,-33478.6134956814,-70658.1479874199,-1.8674212958548998e-08,-8.534046576757872e-07,8.683198059362687e-08
499,-27102.831214605998,-73340.4934450126,-2.4308579543170073e-08,-8.544230731751745e-07,1.0064121677204205e-07
500,-20514.9325318996,-75448.8501026819,-2.0365012446354194e-08,-8.54285449256111e-07,1.202007954077795e-07
501,-13766.4766869576,-76966.717210966,-1.593447807603666e-08,-8.545219799180986e-07,1.2552399322965354e-07
502,-6910.2794966611,-77882.2154017423,-9.847685666051488e-09,-8.542791518139654e-07,1.355782752523231e-07
503,3704.83831922218,-83674.70236214131,5.156350711629186e-09,-8.073369204127614e-07,1.3214432306728825e-07
504,11085.519574613001,-83019.83436580311,1.5371377972759093e-08,-8.073770701938446e-07,1.223946510886577e-07
505,18379.4416090296,-81715.2236031009,2.232545557360009e-08,-8.077669468031802e-07,1.1684644879403064e-07
506,25529.5195930876,-79771.0804221095,2.7496823059711774e-08,-8.074219159208981e-07,1.0430069680265553e-07
507,32479.7944721277,-77202.62037918699,2.683556049063046e-08,-8.071951818670651e-07,8.640263826084603e-08
508,39175.870921690504,-74029.9451566159,2.474433253113574e-08,-8.061803710766525e-07,8.355185612007652e-08
509,45565.3430646822,-70277.88523968491,2.3142438523087053e-08,-8.04803230417891e-07,6.97087514761969e-08
510,51598.2046184173,-65975.80558447499,2.2741810536892583e-08,-8.033263584918531e-07,5.458867837319935e-08
511,57227.2402615819,-61157.375797263296,2.1418496097580683e-08,-8.02546632754055e-07,4.156897848963879e-08
512,62408.3951581395,-55860.306624203295,1.9771534332339568e-08,-8.017283535747418e-07,3.393035609031931e-08
513,67101.11974615531,-50126.054813605995,2.0287782722844434e-08,-8.017386378486712e-07,2.4334616490837096e-08
514,71268.6870930968,-43999.4986606753,1.7930463719239192e-08,-8.024950162164745e-07,1.162654079075281e-08
515,74878.48033387751,-37528.5867739997,1.559553625749881e-08,-8.023597869807271e-07,4.0441302858844415e-09
516,77902.2479420499,-30763.962812679,1.5072459000298468e-08,-8.0231543631133e-07,-1.7761336271864108e-10
517,80316.32483630421,-23758.5691310267,1.2338373524592542e-08,-8.022867850311126e-07,2.877713229129806e-10
518,82101.81759181649,-16567.232432865603,1.0246018017998723e-08,-8.027538786024222e-07,1.693786137883543e-09
519,83244.75230691451,-9246.234678233399,8.922031346774468e-09,-8.042098319157299e-07,3.482711016366841e-09
520,83736.1839678042,-1852.87260073568,8.287592445173475e-09,-8.056754613069605e-07,2.6863759552657167e-09
521,83572.2664554316,5554.9907170803,9.548667161440059e-09,-8.074388529592286e-07,3.769009455006291e-09
522,82754.2826465786,12919.3787008003,9.785156067720702e-09,-8.093232587373267e-07,4.027665577394056e-09
523,81288.63437361279,20182.6550294456,1.1442112826763222e-08,-8.083884377081016e-07,7.184125403247902e-09
524,79186.79232146959,27287.974717830402,1.3071681763897911e-08,-8.078759150321442e-07,1.1499487358058446e-08
525,76465.2062539898,34179.7290056446,1.6735204214556473e-08,-8.089852863777772e-07,1.565233721132237e-08
526,73145.1762722142,40803.9805714004,1.981490315460765e-08,-8.102881444176961e-07,2.6703286345851403e-08
527,69252.6861122132,47108.8856651033,2.0078768622976708e-08,-8.121812901683989e-07,3.63463408206444e-08
528,64818.199787122096,53045.099855889,2.2228151593679878e-08,-8.128946658434154e-07,4.8651719790620564e-08
529,59876.4231649333,58566.1642190979,2.4365798433518245e-08,-8.138239764522647e-07,6.323776334336425e-08
530,54466.032348024004,63628.8689403521,2.4605809587944945e-08,-8.154252417107344e-07,9.070674700814219e-08
531,48629.3709802155,68193.5914909391,2.210662661014717e-08,-8.169896457315207e-07,1.0760456556546699e-07
532,42412.1188503487,72224.606727821,2.308837552318214e-08,-8.208689405232918e-07,1.1980455429994853e-07
533,35862.934386002,75690.3664913166,2.1745004251507596e-08,-8.229342267625312e-07,1.1630939319843234e-07
534,29033.0738353213,78563.7465122259,1.9425676633763846e-08,-8.235453864987976e-07,1.2474588058294879e-07
535,21975.990117382702,80822.2586960127,2.3144402271198265e-08,-8.228370712708024e-07,1.458030459235021e-07
536,14746.9144806271,82448.22712263481,2.7439456904321615e-08,-8.221963767605479e-07,1.7405075522812888e-07
537,7402.424243454951,83428.9263845845,2.6401497282449928e-08,-8.219526152041607e-07,1.8730812896197718e-07
538,5.12861757574252e-12,83756.6811804558,1.9620960395753456e-11,-8.219118840806269e-07,1.846511549000064e-07
539,-7402.42424345494,83428.9263845845,-2.6338913739373985e-08,-8.219579802621847e-07,1.870975036885049e-07
540,-14746.9144806271,82448.22712263481,-2.742740768084809e-08,-8.222452985376766e-07,1.738106507074538e-07
541,-21975.990117382702,80822.2586960127,-2.3133193101566938e-08,-8.228698716891565e-07,1.4591495605755225e-07
542,-29033.0738353212,78563.7465122259,-1.94319389247603e-08,-8.234952921242215e-07,1.2498494920661807e-07
543,-35862.934386002,75690.3664913166,-2.1738742513924344e-08,-8.229245399469119e-07,1.1617687145088001e-07
544,-42412.1188503487,72224.606727821,-2.3079721437310173e-08,-8.208794626896447e-07,1.198944943032524e-07
545,-48629.3709802155,68193.5914909391,-2.2112750658140954e-08,-8.169594770674794e-07,1.0721458644152003e-07
546,-54466.032348024004,63628.8689403521,-2.451525999839798e-08,-8.154603563386746e-07,9.124131991674509e-08
547,-59876.4231649333,58566.1642190979,-2.4394214657020447e-08,-8.138314038096615e-07,6.333332969197367e-08
548,-64818.199787122096,53045.099855889,-2.2275173106070596e-08,-8.128926465633683e-07,4.8801859621159575e-08
549,-69252.6861122132,47108.8856651033,-2.013759500061753e-08,-8.121858080188056e-07,3.655943073591743e-08
550,-73145.1762722142,40803.9805714004,-1.9739128457249475e-08,-8.102964723494037e-07,2.643845453868842e-08
551,-76465.2062539898,34179.7290056446,-1.6689945127115685e-08,-8.089833239156115e-07,1.5877942508252375e-08
552,-79186.79232146959,27287.974717830402,-1.3144516112590816e-08,-8.078770815689018e-07,1.1707985989276156e-08
553,-81288.63437361279,20182.6550294456,-1.1323433058759935e-08,-8.083852844262042e-07,7.250247713840718e-09
554,-82754.2826465786,12919.3787008003,-9.843174796497517e-09,-8.093231283512599e-07,4.027405737021358e-09
555,-83572.2664554316,5554.99071708033,-9.514904358188009e-09,-8.074407079972343e-07,3.750024095903623e-09
556,-83736.1839678042,-1852.87260073567,-8.273943063697298e-09,-8.056771726752247e-07,2.7104799680725736e-09
557,-83244.75230691451,-9246.23467823341,-8.852153299736852e-09,-8.042122743222918e-07,3.397362727727909e-09
558,-82101.81759181649,-16567.232432865603,-1.0241827383609275e-08,-8.02752689962284e-07,1.7435905709251486e-09
559,-80316.32483630421,-23758.5691310267,-1.2320296737696e-08,-8.022880478428177e-07,3.3803512587800497e-10
560,-77902.2479420499,-30763.962812679,-1.5046735489498988e-08,-8.023158107071011e-07,-1.9307708245378144e-10
561,-74878.48033387751,-37528.5867739997,-1.5554168996584286e-08,-8.023579244850955e-07,4.000672897583309e-09
562,-71268.6870930968,-43999.4986606753,-1.7921906246402294e-08,-8.024961142442566e-07,1.1592758591376547e-08
563,-67101.11974615531,-50126.054813605995,-2.0358592420223897e-08,-8.017379495805819e-07,2.439060063221085e-08
564,-62408.395158139596,-55860.306624203295,-1.976336480061421e-08,-8.017306374391535e-07,3.410726621616469e-08
565,-57227.2402615819,-61157.375797263296,-2.1411243919227455e-08,-8.025442901604237e-07,4.154532020971305e-08
566,-51598.2046184173,-65975.80558447499,-2.273766245078859e-08,-8.033226265048295e-07,5.455759430055176e-08
567,-45565.3430646822,-70277.88523968491,-2.3156230202199724e-08,-8.048120814503852e-07,6.947931563977103e-08
568,-39175.8709216906,-74029.9451566158,-2.470186346592281e-08,-8.06175025194941e-07,8.350338053663093e-08
569,-32479.7944721277,-77202.62037918689,-2.698633994249493e-08,-8.071843232001281e-07,8.631312321468967e-08
570,-25529.5195930876,-79771.0804221095,-2.763597608452522e-08,-8.074326587264837e-07,1.0413620369833177e-07
571,-18379.4416090296,-81715.2236031009,-2.22138538434644e-08,-8.077466446012448e-07,1.1681579712864021e-07
572,-11085.5195746131,-83019.83436580311,-1.5370264346006573e-08,-8.07376929347201e-07,1.2231441275891106e-07
573,-3704.83831922219,-83674.70236214131,-5.1544323523233194e-09,-8.073335292753149e-07,1.3203743056973636e-07
574,8.5076155805766e-11,-89609.4287328889,-5.861576576732002e-12,-7.62723281397729e-07,1.2213762845942472e-07
575,7919.69068432093,-89258.7710944946,1.0176277714918769e-08,-7.630233026345036e-07,1.2183461015777118e-07
576,15777.3990511234,-88209.5425507711,2.038083201341492e-08,-7.630572550459304e-07,1.109514428355735e-07
577,23511.6278785627,-86469.95473766999,2.8446885481388438e-08,-7.632424088213788e-07,1.0546950942361901e-07
578,31061.8463396089,-84053.62228844881,2.7654801321357026e-08,-7.630256804723478e-07,8.987149081102653e-08
579,38368.9637378399,-80979.4562807075,2.396783898361758e-08,-7.623776218248962e-07,7.349197042338811e-08
580,45375.791972258594,-77271.5162315649,2.0460274774391422e-08,-7.614879614265104e-07,6.982352729860563e-08
581,52027.4931117218,-72958.82179931659,1.938823695108304e-08,-7.595997064544224e-07,5.660718128243496e-08
582,58272.0085761035,-68075.12566526199,1.8154635412687613e-08,-7.588972074249762e-07,4.261410739059402e-08
583,64060.466565268,-62658.64937321,1.670980557052846e-08,-7.577438113601074e-07,3.4442272263610284e-08
584,69347.5645471686,-56751.784194076004,1.738379801657436e-08,-7.573939619361936e-07,2.6098036627994857e-08
585,74091.9238115845,-50400.7593567106,1.6540748642039024e-08,-7.584928630519984e-07,1.5882536010534464e-08
586,78256.4133146317,-43655.28024150369,1.3927314204082431e-08,-7.584474968139804e-07,6.819436661716981e-09
587,81808.4402795253,-36568.1393683906,1.3344307446486628e-08,-7.583820290598331e-07,7.887894744457213e-10
588,84720.2052792488,-29194.803223803898,1.2182937781716093e-08,-7.583194283660936e-07,-1.0632985118789697e-09
589,86968.91980476261,-21592.9781602139,1.0740549330327605e-08,-7.583460265936959e-07,6.691492782801949e-10
590,88536.98461598449,-13822.1587656783,8.422131335349803e-09,-7.595217411051636e-07,1.863538689259163e-09
591,89412.127479706,-5943.16223802589,9.114840420641827e-09,-7.608282100928618e-07,2.5481690417965707e-09
592,89587.4992164559,1982.3475921763102,1.0398398400434789e-08,-7.6253141798756e-07,2.1801152991189177e-09
593,89061.72730461639,9892.342864703529,1.179499798291354e-08,-7.643770521761071e-07,3.7234686737684953e-09
594,87838.92662226541,17724.9171417802,1.3498748413330505e-08,-7.648644543092555e-07,3.740026427873737e-09
595,85928.66724267679,25418.7699098917,1.5025254720009285e-08,-7.641752523024644e-07,7.81857034404517e-09
596,83345.8995355214,32913.6863394163,1.7552215708863596e-08,-7.642125722459173e-07,1.193179080290665e-08
597,80110.83715995331,40151.0085473097,2.1224382805554873e-08,-7.656528286194976e-07,1.6578628038274745e-08
598,76248.79886532131,47074.094674571,2.2602314245421034e-08,-7.671251802080749e-07,2.250058861441276e-08
599,71790.0103376258,53628.7621855873,2.4216219607562426e-08,-7.693331524951738e-07,3.720846525358119e-08
600,66769.36764254491,59763.7119199383,2.6414268054256322e-08,-7.687203166873379e-07,5.0870510608530276e-08
601,61226.1641164066,65430.92957788041,2.9364570468090362e-08,-7.70585130407305e-07,6.706895398196928e-08
602,55203.782842556,70586.0614973424,2.9784622650523875e-08,-7.719822513582153e-07,9.279094889050784e-08
603,48749.3571199074,75188.7617814685,2.6024659548988593e-08,-7.738278878452416e-07,1.0671257744105647e-07
604,41913.4015809743,79203.0080599637,2.5728513484213556e-08,-7.771823092633843e-07,1.062945034291841e-07
605,34749.4168463799,82597.3834129824,2.2031170835944944e-08,-7.785212926487073e-07,1.1113337010416918e-07
606,27313.4708099619,85345.3222511231,2.4271428990912045e-08,-7.784663682882606e-07,1.283708419068782e-07
607,19663.7598314836,87425.31822718421,2.7893754534622337e-08,-7.77609672522619e-07,1.5568073101491552e-07
608,11860.153271213,88821.0925524902,3.198021527426936e-08,-7.773565919126139e-07,1.69443077411848e-07
609,3963.72493100499,89521.72140048479,3.045448472527287e-08,-7.772933413511798e-07,1.7607084676629825e-07
610,-3963.7249310049997,89521.72140048479,-3.041070473841467e-08,-7.772595678326509e-07,1.7610548371387524e-07
611,-11860.153271213,88821.0925524902,-3.1976611986055275e-08,-7.773567864860105e-07,1.693137227674714e-07
612,-19663.7598314836,87425.31822718421,-2.785267423316367e-08,-7.776185120042513e-07,1.5554536497876285e-07
613,-27313.470809962,85345.3222511231,-2.426307321734641e-08,-7.784716193493568e-07,1.2816145847770077e-07
614,-34749.4168463799,82597.3834129824,-2.2109390023077556e-08,-7.784862234628198e-07,1.1133658747616259e-07
615,-41913.4015809743,79203.0080599637,-2.57350097289633e-08,-7.77164318760978e-07,1.06196446611217e-07
616,-48749.3571199075,75188.7617814685,-2.604195652638167e-08,-7.737965259264892e-07,1.0668714045490667e-07
617,-55203.782842556,70586.0614973424,-2.9699928768735854e-08,-7.719605361123392e-07,9.29067548602634e-08
618,-61226.1641164066,65430.92957788041,-2.9305577085482593e-08,-7.706099562219467e-07,6.734474297121059e-08
619,-66769.36764254491,59763.7119199383,-2.644676256256816e-08,-7.687173679053835e-07,5.0933575060928e-08
620,-71790.0103376258,53628.7621855873,-2.417157534597614e-08,-7.693408952543414e-07,3.7163367808286624e-08
621,-76248.79886532131,47074.094674571,-2.27428148112922e-08,-7.671346992543335e-07,2.224084119622247e-08
622,-80110.83715995331,40151.0085473097,-2.1194144565179002e-08,-7.656514008288883e-07,1.6326365198551935e-08
623,-83345.8995355214,32913.6863394163,-1.7579069907502656e-08,-7.642102357665001e-07,1.2104303391021591e-08
624,-85928.66724267679,25418.7699098917,-1.5136349892541923e-08,-7.641724806089168e-07,8.013181527518436e-09
625,-87838.92662226541,17724.9171417802,-1.34998228882566e-08,-7.648605929115655e-07,3.72725827914549e-09
626,-89061.72730461639,9892.34286470354,-1.1751259997658782e-08,-7.643789890661894e-07,3.705789151320384e-09
627,-89587.4992164559,1982.3475921763002,-1.0401456052222438e-08,-7.62533213663776e-07,2.196589198733698e-09
628,-89412.127479706,-5943.1622380259105,-9.113202369707687e-09,-7.608298592521541e-07,2.534760358264227e-09
629,-88536.98461598449,-13822.1587656783,-8.630076020573781e-09,-7.595220402652094e-07,1.8833005623349864e-09
630,-86968.91980476261,-21592.9781602139,-1.048524444983668e-08,-7.583482175056233e-07,6.290740745779342e-10
631,-84720.2052792488,-29194.803223803898,-1.228481489368812e-08,-7.583205339288769e-07,-1.0591894076576427e-09
632,-81808.4402795253,-36568.1393683906,-1.3364261456460733e-08,-7.5838279510842e-07,7.533386752532565e-10
633,-78256.4133146317,-43655.28024150369,-1.3973240631454172e-08,-7.584488809455605e-07,6.8280389133479e-09
634,-74091.9238115845,-50400.7593567106,-1.6457669846515243e-08,-7.584915867732495e-07,1.601891737358807e-08
635,-69347.5645471686,-56751.784194076004,-1.736669604558777e-08,-7.573943542027693e-07,2.610014799217895e-08
636,-64060.466565268,-62658.64937321,-1.665149643138096e-08,-7.577515599078051e-07,3.4475507791144445e-08
637,-58272.0085761035,-68075.12566526199,-1.8145331632710653e-08,-7.588822180922897e-07,4.2622576080184574e-08
638,-52027.4931117218,-72958.82179931659,-1.9362038059193756e-08,-7.5960519521872e-07,5.660059408565569e-08
639,-45375.791972258594,-77271.5162315649,-2.0466275922475612e-08,-7.614954912405373e-07,6.979984977177135e-08
640,-38368.9637378399,-80979.4562807075,-2.3978886562033382e-08,-7.623943331925884e-07,7.346400367740024e-08
641,-31061.8463396089,-84053.62228844881,-2.765192430916183e-08,-7.630397461580394e-07,8.971908911811709e-08
642,-23511.6278785627,-86469.95473766999,-2.849877527445274e-08,-7.632373598224701e-07,1.0569711450083514e-07
643,-15777.3990511234,-88209.5425507711,-2.037385397075992e-08,-7.630226605089987e-07,1.1111612891831064e-07
644,-7919.6906843209,-89258.7710944946,-1.016935737035733e-08,-7.630102778227976e-07,1.2173821821913608e-07
