# fixed mirror figure, mode=mean_cos, layout=pf36000
# generated 2026-08-01 by scripts/build_fixed_shapes.py: 4876 timesteps over 365 days of 2026, day stride 1
# mean_cos weight = trapezoid daylight hours x cos(AOI); median = time-weighted component-wise median
heliostat,x_mm,y_mm,c3,c4,c5
488,-75884.2191354027,-18840.826012029003,-3.410917562266911e-08,-8.942066925084992e-07,5.180827184986865e-08
489,-73922.1165105785,-25473.7537320635,-3.3870569184850387e-08,-8.916399175176765e-07,4.238198774947555e-08
490,-71381.4730967492,-31907.3147905527,-3.039680239733977e-08,-8.887482125451231e-07,6.927758151215667e-08
491,-68282.1728733597,-38091.1578492696,-3.3035825726239696e-08,-8.856281438239823e-07,9.388937420622938e-08
492,-64648.47206684451,-43976.8859519154,-3.5544607858254654e-08,-8.82383642692036e-07,1.0559133407174833e-07
493,-60508.8093127684,-49518.435295921794,-3.5115328717672824e-08,-8.791175451375325e-07,1.1208447146350939e-07
494,-55895.5830849439,-54672.4357441617,-3.307406569822851e-08,-8.759244577307558e-07,1.1610609304596745e-07
495,-50844.8981334473,-59398.5502550754,-3.01756966722508e-08,-8.728867120605567e-07,1.187102242154999e-07
496,-45396.2829159958,-63659.79057471229,-2.681016080972796e-08,-8.700731909489021e-07,1.2041209595836718e-07
497,-39592.3802341714,-67422.80671996789,-2.3187298798080594e-08,-8.675399308205385e-07,1.2151400727484486e-07
498,-33478.6134956814,-70658.1479874199,-1.9423372415222913e-08,-8.653315162581859e-07,1.2221192669915649e-07
499,-27102.831214605998,-73340.4934450126,-1.5583983538107644e-08,-8.634826669049434e-07,1.2263948180601587e-07
500,-20514.9325318996,-75448.8501026819,-1.1706138352464589e-08,-8.620197178979769e-07,1.228897356418043e-07
501,-13766.4766869576,-76966.717210966,-7.810132596150885e-09,-8.609618665407307e-07,1.230269731954571e-07
502,-6910.2794966611,-77882.2154017423,-3.9064559808878465e-09,-8.603221418927846e-07,1.2309338612215568e-07
503,3704.83831922218,-83674.70236214131,2.1012373481512646e-09,-8.130166451201303e-07,1.157051272336156e-07
504,11085.519574613001,-83019.83436580311,6.304638574279062e-09,-8.134377380093595e-07,1.1565972368667326e-07
505,18379.4416090296,-81715.2236031009,1.0509006387234345e-08,-8.142752760525821e-07,1.1555384785213809e-07
506,25529.5195930876,-79771.0804221095,1.471144123312926e-08,-8.1551973125904e-07,1.1535611731609723e-07
507,32479.7944721277,-77202.62037918699,1.8902781189424625e-08,-8.171561241004259e-07,1.150161871192415e-07
508,39175.870921690504,-74029.9451566159,2.306293273466975e-08,-8.191631795801411e-07,1.1446008896939024e-07
509,45565.3430646822,-70277.88523968491,2.7153067237112762e-08,-8.215121794137205e-07,1.1358225002925458e-07
510,51598.2046184173,-65975.80558447499,3.110145692242024e-08,-8.241655145331897e-07,1.1223142538545906e-07
511,57227.2402615819,-61157.375797263296,3.4776057366076564e-08,-8.270749900962651e-07,1.1018436056150407e-07
512,62408.3951581395,-55860.306624203295,3.7928723454008954e-08,-8.301800510751566e-07,1.070893851151425e-07
513,67101.11974615531,-50126.054813605995,4.0071289230770253e-08,-8.334063420686034e-07,1.023146230774915e-07
514,71268.6870930968,-43999.4986606753,4.01871461195739e-08,-8.366654469501104e-07,9.443367920856323e-08
515,74878.48033387751,-37528.5867739997,3.702028465415212e-08,-8.39857138658853e-07,7.902941295319049e-08
516,77902.2479420499,-30763.962812679,3.986800443255795e-08,-8.428753096807687e-07,4.291252572173178e-08
517,80316.32483630421,-23758.5691310267,3.842351757724488e-08,-8.456169562136775e-07,4.2741370094537365e-08
518,82101.81759181649,-16567.232432865603,3.4919739224019175e-08,-8.479909742600634e-07,5.1972605329530037e-08
519,83244.75230691451,-9246.234678233399,3.1343288682785646e-08,-8.49923375573917e-07,5.878262430898144e-08
520,83736.1839678042,-1852.87260073568,3.0138459586958885e-08,-8.513585387309012e-07,6.397400185800425e-08
521,83572.2664554316,5554.9907170803,2.9053702332505762e-08,-8.522586186633479e-07,6.743321208730543e-08
522,82754.2826465786,12919.3787008003,2.8725648386331918e-08,-8.526033296384437e-07,6.923545466729354e-08
523,81288.63437361279,20182.6550294456,2.9298200778394853e-08,-8.523913109253979e-07,6.870750537720897e-08
524,79186.79232146959,27287.974717830402,3.212821351769159e-08,-8.516431406903448e-07,6.511016732042961e-08
525,76465.2062539898,34179.7290056446,4.210084022925855e-08,-8.504045637021133e-07,6.127016683930652e-08
526,73145.1762722142,40803.9805714004,5.0980155085732304e-08,-8.487469608417286e-07,7.390879504752362e-08
527,69252.6861122132,47108.8856651033,2.8014470104925114e-08,-8.467625114227764e-07,9.167192639358139e-08
528,64818.199787122096,53045.099855889,1.6857094813680813e-08,-8.445549291555812e-07,9.98390517468909e-08
529,59876.4231649333,58566.1642190979,7.26252967257081e-09,-8.422296487665907e-07,1.1021775331801127e-07
530,54466.032348024004,63628.8689403521,2.8539359933861617e-09,-8.398865746388386e-07,1.1922116375033883e-07
531,48629.3709802155,68193.5914909391,5.6750181513913904e-11,-8.376159657540034e-07,1.263917992563689e-07
532,42412.1188503487,72224.606727821,-1.549791914335369e-09,-8.35496626151976e-07,1.326036680963368e-07
533,35862.934386002,75690.3664913166,-2.177796189961098e-09,-8.335954484069101e-07,1.3769118037692096e-07
534,29033.0738353213,78563.7465122259,-2.267861692305314e-09,-8.319676480272997e-07,1.4168477753131457e-07
535,21975.990117382702,80822.2586960127,-2.0072524818338255e-09,-8.306572928225266e-07,1.4475047875880688e-07
536,14746.9144806271,82448.22712263481,-1.4643468773724302e-09,-8.296979021588746e-07,1.4692436961139133e-07
537,7402.424243454951,83428.9263845845,-7.574028672163579e-10,-8.291129912644664e-07,1.4819755165384252e-07
538,5.12861757574252e-12,83756.6811804558,-1.5489085193952532e-13,-8.28916492979535e-07,1.486109971864718e-07
539,-7402.42424345494,83428.9263845845,7.570995563132229e-10,-8.291130217356011e-07,1.481975863169268e-07
540,-14746.9144806271,82448.22712263481,1.4640471206635503e-09,-8.296979631615132e-07,1.469244257163131e-07
541,-21975.990117382702,80822.2586960127,2.006942755021814e-09,-8.306573844720156e-07,1.447505632392855e-07
542,-29033.0738353212,78563.7465122259,2.267556644662627e-09,-8.319677704833983e-07,1.4168490472019295e-07
543,-35862.934386002,75690.3664913166,2.1775118489754822e-09,-8.33595601858493e-07,1.3769132293725587e-07
544,-42412.1188503487,72224.606727821,1.5494795227125054e-09,-8.354968107975983e-07,1.3260381432747443e-07
545,-48629.3709802155,68193.5914909391,-5.70743624746407e-11,-8.37616181778632e-07,1.263920428461914e-07
546,-54466.032348024004,63628.8689403521,-2.8540997792905513e-09,-8.398868221852209e-07,1.1922139110440578e-07
547,-59876.4231649333,58566.1642190979,-7.262994491563589e-09,-8.422299278931898e-07,1.102177547373466e-07
548,-64818.199787122096,53045.099855889,-1.6857419906118886e-08,-8.445552397526987e-07,9.984028070301831e-08
549,-69252.6861122132,47108.8856651033,-2.8011703702582894e-08,-8.467628530002911e-07,9.166965357770905e-08
550,-73145.1762722142,40803.9805714004,-5.0981877914886186e-08,-8.487473319667244e-07,7.39080583757676e-08
551,-76465.2062539898,34179.7290056446,-4.2101087844996394e-08,-8.504049606994065e-07,6.127273191966693e-08
552,-79186.79232146959,27287.974717830402,-3.213049652873246e-08,-8.516435554093072e-07,6.511138833796712e-08
553,-81288.63437361279,20182.6550294456,-2.9300139123220883e-08,-8.523917283710023e-07,6.8706468732005e-08
554,-82754.2826465786,12919.3787008003,-2.8726436037415267e-08,-8.526037272652728e-07,6.923301096778392e-08
555,-83572.2664554316,5554.99071708033,-2.905319043122723e-08,-8.522589685949733e-07,6.743024111992115e-08
556,-83736.1839678042,-1852.87260073567,-3.013613098297862e-08,-8.513588125315384e-07,6.397148790090004e-08
557,-83244.75230691451,-9246.23467823341,-3.134189647519468e-08,-8.499235501215402e-07,5.878215585851646e-08
558,-82101.81759181649,-16567.232432865603,-3.491550802810991e-08,-8.479910370627352e-07,5.1972237291336264e-08
559,-80316.32483630421,-23758.5691310267,-3.8419854267784214e-08,-8.456169085611191e-07,4.2741640530245356e-08
560,-77902.2479420499,-30763.962812679,-3.98621849577321e-08,-8.42875166207553e-07,4.291423228206621e-08
561,-74878.48033387751,-37528.5867739997,-3.702181141986007e-08,-8.398569229569429e-07,7.903172238122195e-08
562,-71268.6870930968,-43999.4986606753,-4.018828588858098e-08,-8.366651851270217e-07,9.443466965756814e-08
563,-67101.11974615531,-50126.054813605995,-4.0072064798150355e-08,-8.33406057523643e-07,1.0231510445289487e-07
564,-62408.395158139596,-55860.306624203295,-3.792929106082991e-08,-8.301797622462354e-07,1.0708968395208588e-07
565,-57227.2402615819,-61157.375797263296,-3.477650771563452e-08,-8.270747105203568e-07,1.1018457129624867e-07
566,-51598.2046184173,-65975.80558447499,-3.110183950008243e-08,-8.241652538324188e-07,1.1223158562624474e-07
567,-45565.3430646822,-70277.88523968491,-2.715340861273114e-08,-8.215119443504178e-07,1.1358237667704372e-07
568,-39175.8709216906,-74029.9451566158,-2.3063248256107263e-08,-8.1916297489522e-07,1.1446019006697255e-07
569,-32479.7944721277,-77202.62037918689,-1.890308022033541e-08,-8.171559531127239e-07,1.1501626684539558e-07
570,-25529.5195930876,-79771.0804221095,-1.4711729666492954e-08,-8.155195962756331e-07,1.153561779315606e-07
571,-18379.4416090296,-81715.2236031009,-1.0509288116158658e-08,-8.142751786434912e-07,1.1555389055548899e-07
572,-11085.5195746131,-83019.83436580311,-6.304916359661223e-09,-8.134376791871748e-07,1.1565974910182992e-07
573,-3704.83831922219,-83674.70236214131,-2.10151331297484e-09,-8.130166254518868e-07,1.1570513567266406e-07
574,8.5076155805766e-11,-89609.4287328889,-1.22864495123979e-13,-7.682612735057019e-07,1.0849812655721409e-07
575,7919.69068432093,-89258.7710944946,4.418640882890286e-09,-7.684681339825669e-07,1.0847416791757648e-07
576,15777.3990511234,-88209.5425507711,8.841294276650674e-09,-7.690865487984344e-07,1.0839511420997525e-07
577,23511.6278785627,-86469.95473766999,1.3270014822852918e-08,-7.701099984655066e-07,1.0823881934491884e-07
578,31061.8463396089,-84053.62228844881,1.770310255389172e-08,-7.715271627468201e-07,1.0796639982051991e-07
579,38368.9637378399,-80979.4562807075,2.2131797620948764e-08,-7.73321222221517e-07,1.075189138965224e-07
580,45375.791972258594,-77271.5162315649,2.6535132098279735e-08,-7.754688506701015e-07,1.0681172482550977e-07
581,52027.4931117218,-72958.82179931659,3.08708624629172e-08,-7.779388796438948e-07,1.057248991654272e-07
582,58272.0085761035,-68075.12566526199,3.505825258185792e-08,-7.806906372028998e-07,1.0408622280191833e-07
583,64060.466565268,-62658.64937321,3.894343948330407e-08,-7.836720278340139e-07,1.016384074410685e-07
584,69347.5645471686,-56751.784194076004,4.222403581318029e-08,-7.868175849463299e-07,9.796290417088091e-08
585,74091.9238115845,-50400.7593567106,4.426090694508972e-08,-7.900470872240163e-07,9.22532619796142e-08
586,78256.4133146317,-43655.28024150369,4.3678817676044644e-08,-7.932659484367907e-07,8.240761120268643e-08
587,81808.4402795253,-36568.1393683906,4.083510024842037e-08,-7.963691153988103e-07,5.975731045081448e-08
588,84720.2052792488,-29194.803223803898,4.362264156290292e-08,-7.992493551439544e-07,3.4331357320281755e-08
589,86968.91980476261,-21592.9781602139,3.8700217090512533e-08,-8.018076763538843e-07,4.402535750908209e-08
590,88536.98461598449,-13822.1587656783,3.4313217950898884e-08,-8.039611624149321e-07,5.158753302075013e-08
591,89412.127479706,-5943.16223802589,3.131703183220187e-08,-8.056457030871227e-07,5.751451014959966e-08
592,89587.4992164559,1982.3475921763102,2.997824475826495e-08,-8.068152839202055e-07,6.154031846060828e-08
593,89061.72730461639,9892.342864703529,2.8970396766762915e-08,-8.074407983091181e-07,6.408230456165808e-08
594,87838.92662226541,17724.9171417802,2.862546304897393e-08,-8.075103276801528e-07,6.474140546216163e-08
595,85928.66724267679,25418.7699098917,2.9240263852669366e-08,-8.070316316338695e-07,6.278535230275521e-08
596,83345.8995355214,32913.6863394163,3.3448917067821174e-08,-8.060362752130194e-07,5.761670206237621e-08
597,80110.83715995331,40151.0085473097,4.5787353191812545e-08,-8.045828139147129e-07,5.7556983610849994e-08
598,76248.79886532131,47074.094674571,3.202788999859324e-08,-8.027550910071583e-07,7.139646306182207e-08
599,71790.0103376258,53628.7621855873,1.6885307284975034e-08,-8.00654097413191e-07,8.832369371562348e-08
600,66769.36764254491,59763.7119199383,6.881448028704026e-09,-7.983868306510314e-07,9.691986179955447e-08
601,61226.1641164066,65430.92957788041,1.3046629819185922e-09,-7.960569872811361e-07,1.0662946057392027e-07
602,55203.782842556,70586.0614973424,-1.4678610959530562e-09,-7.937593899128761e-07,1.1434072777565066e-07
603,48749.3571199074,75188.7617814685,-3.1084400702817255e-09,-7.915774603528939e-07,1.2084594352328266e-07
604,41913.4015809743,79203.0080599637,-3.7247947768162274e-09,-7.895825009124365e-07,1.2634724359378994e-07
605,34749.4168463799,82597.3834129824,-3.6661314198387293e-09,-7.878338889681394e-07,1.30746201482754e-07
606,27313.4708099619,85345.3222511231,-3.2240549985778257e-09,-7.863796651124814e-07,1.3416954380200902e-07
607,19663.7598314836,87425.31822718421,-2.4931840429578077e-09,-7.852572309369109e-07,1.3671629855602473e-07
608,11860.153271213,88821.0925524902,-1.5557242367646255e-09,-7.844940045200858e-07,1.383894922604835e-07
609,3963.72493100499,89521.72140048479,-5.25054452600925e-10,-7.841079539911589e-07,1.39205197562136e-07
610,-3963.7249310049997,89521.72140048479,5.247794093880134e-10,-7.841079687145445e-07,1.392052150905455e-07
611,-11860.153271213,88821.0925524902,1.5554557506527305e-09,-7.844940487249753e-07,1.3838953664135074e-07
612,-19663.7598314836,87425.31822718421,2.492911975068109e-09,-7.852573047250649e-07,1.3671636500528002e-07
613,-27313.470809962,85345.3222511231,3.2237779377970143e-09,-7.863797686455281e-07,1.3416964572775964e-07
614,-34749.4168463799,82597.3834129824,3.6658693037171223e-09,-7.878340224561859e-07,1.3074633488046472e-07
615,-41913.4015809743,79203.0080599637,3.7245342154090446e-09,-7.895826645993593e-07,1.2634738008541262e-07
616,-48749.3571199075,75188.7617814685,3.108145655361187e-09,-7.915776544996535e-07,1.2084612207899365e-07
617,-55203.782842556,70586.0614973424,1.4676372089076825e-09,-7.937596147801869e-07,1.1434098171863473e-07
618,-61226.1641164066,65430.92957788041,-1.304859409042511e-09,-7.960572431109322e-07,1.066295479184772e-07
619,-66769.36764254491,59763.7119199383,-6.882053291978556e-09,-7.983871176378002e-07,9.6920297646708e-08
620,-71790.0103376258,53628.7621855873,-1.688419191651556e-08,-8.00654415625929e-07,8.832433923604622e-08
621,-76248.79886532131,47074.094674571,-3.203194148589161e-08,-8.027554401256235e-07,7.139722997284082e-08
622,-80110.83715995331,40151.0085473097,-4.5785656542357367e-08,-8.045831924191245e-07,5.755749350170257e-08
623,-83345.8995355214,32913.6863394163,-3.345045667893431e-08,-8.060366784876318e-07,5.761850830210533e-08
624,-85928.66724267679,25418.7699098917,-2.924244759239719e-08,-8.070320490569632e-07,6.278457985360128e-08
625,-87838.92662226541,17724.9171417802,-2.862682277611589e-08,-8.075107403504338e-07,6.47388360325517e-08
626,-89061.72730461639,9892.34286470354,-2.8970596518702584e-08,-8.074411795999029e-07,6.407887795760388e-08
627,-89587.4992164559,1982.3475921763002,-2.9977163889636746e-08,-8.068156034020093e-07,6.153696455587102e-08
628,-89412.127479706,-5943.1622380259105,-3.1314765565172603e-08,-8.056459325493371e-07,5.751112827195571e-08
629,-88536.98461598449,-13822.1587656783,-3.4309116136945174e-08,-8.039612821851284e-07,5.158669596317321e-08
630,-86968.91980476261,-21592.9781602139,-3.8696680738672713e-08,-8.018076802034731e-07,4.402579925584704e-08
631,-84720.2052792488,-29194.803223803898,-4.3621313105461526e-08,-7.99249252066439e-07,3.433499408016241e-08
632,-81808.4402795253,-36568.1393683906,-4.083423472476467e-08,-7.963689268898191e-07,5.975973090157803e-08
633,-78256.4133146317,-43655.28024150369,-4.368013388015641e-08,-7.932657018848279e-07,8.240886360130022e-08
634,-74091.9238115845,-50400.7593567106,-4.4261727074225026e-08,-7.900468089005639e-07,9.225378367913555e-08
635,-69347.5645471686,-56751.784194076004,-4.2224602221204356e-08,-7.868172960522432e-07,9.796319910871833e-08
636,-64060.466565268,-62658.64937321,-3.8943870306038026e-08,-7.836717438904642e-07,1.0163860935288053e-07
637,-58272.0085761035,-68075.12566526199,-3.505860864471835e-08,-7.806903690752687e-07,1.0408637514316885e-07
638,-52027.4931117218,-72958.82179931659,-3.087117508765125e-08,-7.779386348279801e-07,1.0572502026780826e-07
639,-45375.791972258594,-77271.5162315649,-2.653541826951032e-08,-7.754686343315349e-07,1.0681182291302537e-07
640,-38368.9637378399,-80979.4562807075,-2.213206728059674e-08,-7.733210379286831e-07,1.0751899291166799e-07
641,-31061.8463396089,-84053.62228844881,-1.770336176882174e-08,-7.715270129630627e-07,1.0796646179011741e-07
642,-23511.6278785627,-86469.95473766999,-1.3270267429864767e-08,-7.701098848736326e-07,1.082388653015272e-07
643,-15777.3990511234,-88209.5425507711,-8.84154285173799e-09,-7.690864725118421e-07,1.0839514465378155e-07
644,-7919.6906843209,-89258.7710944946,-4.418887292370377e-09,-7.684680956789508e-07,1.0847418308788663e-07
